"pollscore","numeric_grade","duration","sample_size","population","party","hypothetical","internal","pct"
-0.3,2.3,9,700,"rv","DEM","true","true",47
-0.3,2.3,9,700,"rv","REP","true","true",45
0.4,1.2,10,818,"rv","DEM","true","true",56.1
0.4,1.2,10,818,"rv","REP","true","true",30.4
0.4,1.2,10,818,"rv","DEM","true","true",56.2
0.4,1.2,10,818,"rv","REP","true","true",34.7
0.4,1.2,10,818,"rv","DEM","true","true",55.9
0.4,1.2,10,818,"rv","REP","true","true",29.2
0.4,1.2,10,818,"rv","DEM","true","true",53.4
0.4,1.2,10,818,"rv","REP","true","true",36.1
0,1.4,1,679,"rv","DEM","true","true",48
0,1.4,1,679,"rv","REP","true","true",44
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",43
0,1.4,1,673,"rv","DEM","true","true",48
0,1.4,1,673,"rv","REP","true","true",45
0,1.4,1,673,"rv","DEM","true","true",48
0,1.4,1,673,"rv","REP","true","true",44
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-1.1,3,3,1500,"a","DEM","true","true",39
-1.1,3,3,1500,"a","REP","true","true",38
-1.1,3,3,1293,"rv","DEM","true","true",45
-1.1,3,3,1293,"rv","REP","true","true",40
1.6,0.5,4,1000,"lv","DEM","true","true",43
1.6,0.5,4,1000,"lv","REP","true","true",47
1.6,0.5,4,1000,"lv","DEM","false","true",41
1.6,0.5,4,1000,"lv","REP","false","true",48
1.6,0.5,4,1000,"lv","DEM","true","true",38
1.6,0.5,4,1000,"lv","REP","true","true",43
1.6,0.5,4,1000,"lv","IND","true","true",6
1.6,0.5,4,1000,"lv","DEM","true","true",36
1.6,0.5,4,1000,"lv","REP","true","true",40
1.6,0.5,4,1000,"lv","IND","true","true",4
1.6,0.5,4,1000,"lv","IND","true","true",6
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.2,1.6,5,1062,"lv","DEM","true","true",42
-0.2,1.6,5,1062,"lv","REP","true","true",46
-0.2,1.6,5,1062,"lv","DEM","true","true",43
-0.2,1.6,5,1062,"lv","REP","true","true",39
-1.1,3,7,1007,"a","DEM","true","true",48
-1.1,3,7,1007,"a","REP","true","true",52
-1.1,3,7,868,"rv","DEM","true","true",48
-1.1,3,7,868,"rv","REP","true","true",51
-1.1,3,7,690,"lv","DEM","true","true",51
-1.1,3,7,690,"lv","REP","true","true",49
-1.1,3,7,1007,"a","DEM","true","true",49
-1.1,3,7,1007,"a","REP","true","true",50
-1.1,3,7,868,"rv","DEM","true","true",48
-1.1,3,7,868,"rv","REP","true","true",51
-1.1,3,7,690,"lv","DEM","true","true",51
-1.1,3,7,690,"lv","REP","true","true",48
0,1.8,1,1008,"lv","DEM","true","true",38
0,1.8,1,1008,"lv","REP","true","true",38
0,1.8,1,1008,"lv","IND","true","true",19
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",42
-0.3,1.9,2,6000,"rv","DEM","true","true",42
-0.3,1.9,2,6000,"rv","REP","true","true",39
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",42
0,0,1,1262,"lv","DEM","true","true",40
0,0,1,1262,"lv","REP","true","true",41
0,0,1,1262,"lv","LIB","true","true",4
0,0,1,1262,"lv","IND","true","true",2
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-1.2,3,5,1006,"a","DEM","true","true",42
-1.2,3,5,1006,"a","REP","true","true",51
-1.2,3,5,890,"rv","DEM","true","true",42
-1.2,3,5,890,"rv","REP","true","true",52
0.2,1.6,5,1000,"lv","DEM","true","true",44
0.2,1.6,5,1000,"lv","REP","true","true",45
0.2,1.6,5,1000,"lv","DEM","true","true",38
0.2,1.6,5,1000,"lv","REP","true","true",40
0.2,1.6,5,1000,"lv","DEM","true","true",43
0.2,1.6,5,1000,"lv","REP","true","true",44
0.2,1.6,5,1000,"lv","DEM","true","true",39
0.2,1.6,5,1000,"lv","REP","true","true",40
0.2,1.6,5,1000,"lv","DEM","true","true",41
0.2,1.6,5,1000,"lv","REP","true","true",38
0.2,1.6,5,1000,"lv","DEM","true","true",41
0.2,1.6,5,1000,"lv","REP","true","true",33
0.2,1.6,5,1000,"lv","DEM","true","true",39
0.2,1.6,5,1000,"lv","REP","true","true",43
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",43
0.6,1.4,3,1437,"rv","DEM","true","false",47
0.6,1.4,3,1437,"rv","REP","true","false",42
0.6,1.4,3,1437,"rv","DEM","true","false",40
0.6,1.4,3,1437,"rv","REP","true","false",39
0.6,1.4,3,1437,"rv","IND","true","false",7
0.6,1.4,3,1437,"rv","DEM","true","false",37
0.6,1.4,3,1437,"rv","REP","true","false",37
0.6,1.4,3,1437,"rv","IND","true","false",7
0.6,1.4,3,1437,"rv","IND","true","false",5
0.6,1.4,3,1451,"rv","DEM","true","false",37
0.6,1.4,3,1451,"rv","REP","true","false",54
0.6,1.4,3,1451,"rv","DEM","true","false",30
0.6,1.4,3,1451,"rv","REP","true","false",51
0.6,1.4,3,1451,"rv","IND","true","false",7
0.6,1.4,3,1451,"rv","DEM","true","false",28
0.6,1.4,3,1451,"rv","REP","true","false",49
0.6,1.4,3,1451,"rv","IND","true","false",6
0.6,1.4,3,1451,"rv","IND","true","false",4
0.6,1.4,3,1559,"rv","DEM","true","false",43
0.6,1.4,3,1559,"rv","REP","true","false",48
0.6,1.4,3,1559,"rv","DEM","true","false",36
0.6,1.4,3,1559,"rv","REP","true","false",45
0.6,1.4,3,1559,"rv","IND","true","false",9
0.6,1.4,3,1559,"rv","DEM","true","false",34
0.6,1.4,3,1559,"rv","REP","true","false",42
0.6,1.4,3,1559,"rv","IND","true","false",6
0.6,1.4,3,1559,"rv","IND","true","false",6
-0.1,1.7,4,1005,"rv","DEM","true","true",43
-0.1,1.7,4,1005,"rv","REP","true","true",41
-0.7,2.6,4,1000,"rv","DEM","true","true",46
-0.7,2.6,4,1000,"rv","REP","true","true",46
-0.7,2.6,4,1000,"rv","DEM","true","true",46
-0.7,2.6,4,1000,"rv","REP","true","true",45
-0.7,2.6,4,1000,"rv","DEM","true","true",41
-0.7,2.6,4,1000,"rv","REP","true","true",46
-0.7,2.6,4,1000,"rv","DEM","true","true",36
-0.7,2.6,4,1000,"rv","REP","true","true",39
-0.1,1.5,6,3015,"rv","DEM","true","true",41
-0.1,1.5,6,3015,"rv","REP","true","true",46
0,0,90,676,"lv","DEM","true","false",48.3
0,0,90,676,"lv","REP","true","false",51.7
-1.1,2.9,1,1125,"rv","DEM","true","true",44.5
-1.1,2.9,1,1125,"rv","REP","true","true",45.2
-1.1,2.9,1,1125,"rv","DEM","true","true",41.9
-1.1,2.9,1,1125,"rv","REP","true","true",43.3
-1.1,2.9,1,1125,"rv","IND","true","true",4.1
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",43
-1.1,3,4,1097,"rv","DEM","true","true",44
-1.1,3,4,1097,"rv","REP","true","true",44
-1.1,3,4,1097,"rv","DEM","true","true",44
-1.1,3,4,1097,"rv","REP","true","true",41
-1.1,3,4,1097,"rv","DEM","true","true",42
-1.1,3,4,1097,"rv","REP","true","true",34
-0.3,2.6,4,2018,"lv","DEM","true","true",44
-0.3,2.6,4,2018,"lv","REP","true","true",20
-0.3,2.6,4,2018,"lv","DEM","true","true",50
-0.3,2.6,4,2018,"lv","REP","true","true",33
-0.3,2.6,4,2018,"lv","DEM","true","true",45
-0.3,2.6,4,2018,"lv","REP","true","true",29
-0.3,2.6,4,2018,"lv","DEM","true","true",49
-0.3,2.6,4,2018,"lv","REP","true","true",32
-0.3,2.6,4,2018,"lv","DEM","true","true",47
-0.3,2.6,4,2018,"lv","REP","true","true",34
-0.3,2.6,4,2018,"lv","DEM","true","true",52
-0.3,2.6,4,2018,"lv","REP","true","true",40
-0.3,2.6,4,2018,"lv","DEM","true","true",49
-0.3,2.6,4,2018,"lv","REP","true","true",20
-1.1,3,11,3098,"rv","DEM","true","true",52
-1.1,3,11,3098,"rv","REP","true","true",47
-1.1,3,11,3098,"rv","DEM","true","true",51
-1.1,3,11,3098,"rv","REP","true","true",47
-1.1,3,11,3098,"rv","DEM","true","true",45
-1.1,3,11,3098,"rv","REP","true","true",42
-1.1,3,11,3098,"rv","IND","true","true",2
-1.1,3,11,3098,"rv","DEM","true","true",46
-1.1,3,11,3098,"rv","REP","true","true",18
-1.1,3,11,3098,"rv","IND","true","true",26
-1.1,3,11,3098,"rv","DEM","true","true",46
-1.1,3,11,3098,"rv","REP","true","true",31
-1.1,3,11,3098,"rv","DEM","true","true",45
-1.1,3,11,3098,"rv","REP","true","true",32
0.4,1.8,0,1500,"rv","DEM","true","true",37
0.4,1.8,0,1500,"rv","REP","true","true",36
0.4,1.8,0,1124,"lv","DEM","true","true",40
0.4,1.8,0,1124,"lv","REP","true","true",42
-0.3,1.9,2,6000,"rv","DEM","true","true",42
-0.3,1.9,2,6000,"rv","REP","true","true",43
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",39
0,0,3,622,"lv","DEM","true","true",47
0,0,3,622,"lv","REP","true","true",45
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",42
-1.1,3,3,2525,"lv","DEM","true","true",49
-1.1,3,3,2525,"lv","REP","true","true",50
-0.1,1.5,1,2103,"rv","DEM","true","true",40
-0.1,1.5,1,2103,"rv","REP","true","true",44
-0.1,1.5,1,2103,"rv","DEM","true","true",42
-0.1,1.5,1,2103,"rv","REP","true","true",38
-0.1,1.5,1,2103,"rv","DEM","true","true",39
-0.1,1.5,1,2103,"rv","REP","true","true",37
-0.1,1.5,1,2103,"rv","DEM","true","true",37
-0.1,1.5,1,2103,"rv","REP","true","true",41
-0.1,1.5,1,2103,"rv","DEM","true","true",42
-0.1,1.5,1,2103,"rv","REP","true","true",36
-0.1,1.5,1,2103,"rv","DEM","true","true",37
-0.1,1.5,1,2103,"rv","REP","true","true",39
-0.1,1.5,1,2103,"rv","DEM","false","true",40
-0.1,1.5,1,2103,"rv","REP","false","true",46
-0.1,1.5,1,2103,"rv","DEM","true","true",44
-0.1,1.5,1,2103,"rv","REP","true","true",37
-0.1,1.5,1,2103,"rv","DEM","true","true",40
-0.1,1.5,1,2103,"rv","REP","true","true",38
-0.1,1.5,1,2103,"rv","DEM","true","true",40
-0.1,1.5,1,2103,"rv","REP","true","true",39
-0.1,1.5,1,2103,"rv","DEM","true","true",39
-0.1,1.5,1,2103,"rv","REP","true","true",39
-0.1,1.5,1,2103,"rv","DEM","true","true",43
-0.1,1.5,1,2103,"rv","REP","true","true",35
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.9,2.8,6,4415,"a","DEM","true","true",39
-0.9,2.8,6,4415,"a","REP","true","true",39
-0.9,2.8,6,NA,"rv","DEM","true","true",44
-0.9,2.8,6,NA,"rv","REP","true","true",39
-0.5,2.1,2,979,"lv","DEM","true","true",43
-0.5,2.1,2,979,"lv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.8,2.7,3,804,"rv","DEM","true","true",52
-0.8,2.7,3,804,"rv","REP","true","true",31
-1.1,3,2,1334,"rv","DEM","true","true",44
-1.1,3,2,1334,"rv","REP","true","true",43
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-1.1,2.8,3,1012,"rv","DEM","true","false",46
-1.1,2.8,3,1012,"rv","REP","true","false",48
-1.1,2.8,3,1012,"rv","DEM","true","false",47
-1.1,2.8,3,1012,"rv","REP","true","false",44
-1.1,2.8,3,1012,"rv","DEM","true","false",44
-1.1,2.8,3,1012,"rv","REP","true","false",43
-1.1,2.8,3,1012,"rv","DEM","true","false",43
-1.1,2.8,3,1012,"rv","REP","true","false",45
-1.1,2.8,3,1012,"rv","DEM","true","false",44
-1.1,2.8,3,1012,"rv","REP","true","false",45
-1.1,2.8,3,1012,"rv","DEM","true","false",43
-1.1,2.8,3,1012,"rv","REP","true","false",44
-1.1,2.8,3,1012,"rv","DEM","true","false",42
-1.1,2.8,3,1012,"rv","REP","true","false",41
-0.3,2.3,5,700,"rv","DEM","true","true",46
-0.3,2.3,5,700,"rv","REP","true","true",43
-0.3,2.3,5,700,"rv","DEM","true","true",48
-0.3,2.3,5,700,"rv","REP","true","true",42
0,0,26,20000,"a","DEM","true","true",38
0,0,26,20000,"a","REP","true","true",38
0,0,26,20000,"a","DEM","true","true",39
0,0,26,20000,"a","REP","true","true",27
0,0,26,20000,"a","DEM","true","true",37
0,0,26,20000,"a","REP","true","true",23
0,0,26,20000,"a","DEM","true","true",39
0,0,26,20000,"a","REP","true","true",23
0,0,26,20000,"a","DEM","true","true",37
0,0,26,20000,"a","REP","true","true",20
0,0,26,20000,"a","DEM","true","true",38
0,0,26,20000,"a","REP","true","true",19
0,0,26,20000,"a","DEM","true","true",36
0,0,26,20000,"a","REP","true","true",15
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.5,2.1,3,1061,"lv","DEM","true","true",38
-0.5,2.1,3,1061,"lv","REP","true","true",47
-0.5,2.8,4,1726,"rv","DEM","true","true",47
-0.5,2.8,4,1726,"rv","REP","true","true",46
-0.1,1.5,5,3015,"rv","DEM","true","true",43
-0.1,1.5,5,3015,"rv","REP","true","true",44
1.7,0.7,6,1000,"a","DEM","true","true",37
1.7,0.7,6,1000,"a","REP","true","true",37
1.7,0.7,6,1000,"a","DEM","true","true",39
1.7,0.7,6,1000,"a","REP","true","true",30
1.7,0.7,6,1000,"a","DEM","true","true",37
1.7,0.7,6,1000,"a","REP","true","true",34
0,0,17,2008,"rv","DEM","true","true",52
0,0,17,2008,"rv","REP","true","true",48
-0.3,1.9,2,6000,"rv","DEM","true","true",44
-0.3,1.9,2,6000,"rv","REP","true","true",42
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",38
-1.1,2.9,2,896,"rv","DEM","true","true",39.2
-1.1,2.9,2,896,"rv","REP","true","true",50
-1.1,2.9,2,896,"rv","DEM","true","true",34.5
-1.1,2.9,2,896,"rv","REP","true","true",47.5
-1.1,2.9,2,896,"rv","IND","true","true",4.7
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-1.1,2.1,2,2000,"lv","DEM","true","true",45.6
-1.1,2.1,2,2000,"lv","REP","true","true",44.3
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",41
0.6,1.4,4,914,"lv","DEM","true","false",42
0.6,1.4,4,914,"lv","REP","true","false",46
0.1,1.9,6,1701,"a","DEM","true","true",37
0.1,1.9,6,1701,"a","REP","true","true",42
0.1,1.9,6,1701,"a","DEM","true","true",35
0.1,1.9,6,1701,"a","REP","true","true",33
0.1,1.9,6,1387,"rv","DEM","true","true",38
0.1,1.9,6,1387,"rv","REP","true","true",44
0.1,1.9,6,1387,"rv","DEM","true","true",37
0.1,1.9,6,1387,"rv","REP","true","true",35
-0.4,2.5,11,1146,"lv","DEM","true","true",57
-0.4,2.5,11,1146,"lv","REP","true","true",26
0.4,1.8,1,1500,"rv","DEM","true","true",36
0.4,1.8,1,1500,"rv","REP","true","true",38
0.4,1.8,1,1187,"lv","DEM","true","true",41
0.4,1.8,1,1187,"lv","REP","true","true",42
-0.3,1.9,2,6000,"rv","DEM","true","true",44
-0.3,1.9,2,6000,"rv","REP","true","true",41
-0.3,1.9,2,6000,"rv","DEM","true","true",44
-0.3,1.9,2,6000,"rv","REP","true","true",39
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",41
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",43
-0.8,2.7,3,1022,"lv","DEM","true","true",45
-0.8,2.7,3,1022,"lv","REP","true","true",46
-0.8,2.7,3,1022,"lv","DEM","true","true",44
-0.8,2.7,3,1022,"lv","REP","true","true",40
-0.6,2.8,6,1259,"rv","DEM","true","true",46
-0.6,2.8,6,1259,"rv","REP","true","true",47
-0.6,2.8,6,1259,"rv","DEM","true","true",43
-0.6,2.8,6,1259,"rv","REP","true","true",49
-0.6,2.8,6,1259,"rv","DEM","true","true",44
-0.6,2.8,6,1259,"rv","REP","true","true",46
-0.6,2.8,6,1259,"rv","DEM","true","true",44
-0.6,2.8,6,1259,"rv","REP","true","true",46
-0.6,2.8,6,1259,"rv","DEM","true","true",46
-0.6,2.8,6,1259,"rv","REP","true","true",45
-0.6,2.8,6,1259,"rv","DEM","true","true",42
-0.6,2.8,6,1259,"rv","REP","true","true",44
-0.6,2.8,6,1259,"rv","DEM","true","true",47
-0.6,2.8,6,1259,"rv","REP","true","true",47
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",42
0.4,1.8,5,NA,"rv","DEM","true","true",48
0.4,1.8,5,NA,"rv","REP","true","true",46
0.4,1.8,5,1167,"rv","DEM","true","true",41
0.4,1.8,5,1167,"rv","REP","true","true",38
0.4,1.8,5,1167,"rv","IND","true","true",5
0.4,1.8,5,1167,"rv","IND","true","true",10
0.4,1.8,5,1165,"rv","DEM","true","true",37
0.4,1.8,5,1165,"rv","REP","true","true",43
0.4,1.8,5,1165,"rv","IND","true","true",4
0.4,1.8,5,1165,"rv","IND","true","true",10
0,0,6,1500,"rv","DEM","true","true",39
0,0,6,1500,"rv","REP","true","true",40
0,0,6,1500,"rv","IND","true","true",2
0,0,6,1500,"rv","LIB","true","true",1
0,0,6,1500,"rv","DEM","true","true",46
0,0,6,1500,"rv","REP","true","true",46
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-1.1,3,3,1303,"rv","DEM","true","true",43
-1.1,3,3,1303,"rv","REP","true","true",44
-0.2,2.5,5,6030,"rv","DEM","true","true",51
-0.2,2.5,5,6030,"rv","REP","true","true",31
0.2,1.1,1,1316,"lv","DEM","true","true",36.9
0.2,1.1,1,1316,"lv","REP","true","true",45
0.2,1.1,1,1316,"lv","DEM","true","true",36.8
0.2,1.1,1,1316,"lv","REP","true","true",45.5
0.2,1.1,1,1316,"lv","IND","true","true",1.4
0.2,1.1,1,1316,"lv","DEM","true","true",37.8
0.2,1.1,1,1316,"lv","REP","true","true",37.5
0.2,1.1,1,1316,"lv","DEM","true","true",37.3
0.2,1.1,1,1316,"lv","REP","true","true",37.3
0.2,1.1,1,1316,"lv","IND","true","true",2.7
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",41
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",42
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",39
1.7,1.2,2,2029,"a","DEM","true","false",38.3
1.7,1.2,2,2029,"a","REP","true","false",42.3
1.7,1.2,2,1667,"rv","DEM","true","false",43.3
1.7,1.2,2,1667,"rv","REP","true","false",43.7
1.7,1.2,2,2029,"a","DEM","true","false",38.1
1.7,1.2,2,2029,"a","REP","true","false",35.1
1.7,1.2,2,1667,"rv","DEM","true","false",42.9
1.7,1.2,2,1667,"rv","REP","true","false",39.6
0,0,3,811,"rv","DEM","true","true",55
0,0,3,811,"rv","REP","true","true",35
0,0,3,811,"rv","DEM","true","true",53
0,0,3,811,"rv","REP","true","true",35
-1.1,2.9,1,1000,"rv","DEM","true","true",44
-1.1,2.9,1,1000,"rv","REP","true","true",46.2
-1.1,2.9,1,1000,"rv","DEM","true","true",39
-1.1,2.9,1,1000,"rv","REP","true","true",44.1
-1.1,2.9,1,1000,"rv","IND","true","true",4.2
-0.1,1.5,2,2013,"rv","DEM","true","true",45
-0.1,1.5,2,2013,"rv","REP","true","true",44
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.1,1.7,3,500,"rv","DEM","true","true",32
-0.1,1.7,3,500,"rv","REP","true","true",57
-0.9,2.8,1,1004,"a","DEM","true","true",32
-0.9,2.8,1,1004,"a","REP","true","true",38
-0.3,1.9,2,4000,"rv","DEM","true","true",41
-0.3,1.9,2,4000,"rv","REP","true","true",43
0,1.4,1,767,"rv","DEM","true","true",49
0,1.4,1,767,"rv","REP","true","true",41
0,1.4,1,767,"rv","DEM","true","true",49
0,1.4,1,767,"rv","REP","true","true",43
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",42
-0.3,1.9,2,4000,"rv","REP","true","true",42
1.6,0.5,8,1000,"lv","DEM","true","true",43
1.6,0.5,8,1000,"lv","REP","true","true",47
1.6,0.5,8,1000,"lv","DEM","false","true",40
1.6,0.5,8,1000,"lv","REP","false","true",50
1.6,0.5,8,1000,"lv","DEM","true","true",41
1.6,0.5,8,1000,"lv","REP","true","true",42
1.6,0.5,8,1000,"lv","IND","true","true",6
1.6,0.5,8,1000,"lv","DEM","true","true",38
1.6,0.5,8,1000,"lv","REP","true","true",39
1.6,0.5,8,1000,"lv","IND","true","true",5
1.6,0.5,8,1000,"lv","IND","true","true",7
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",41
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",41
0.2,1.1,2,2765,"lv","DEM","true","true",41.4
0.2,1.1,2,2765,"lv","REP","true","true",42.4
0.2,1.1,2,2765,"lv","DEM","true","true",40.2
0.2,1.1,2,2765,"lv","REP","true","true",42.6
0.2,1.1,2,2765,"lv","IND","true","true",2.5
0.2,1.1,2,2765,"lv","DEM","true","true",41.4
0.2,1.1,2,2765,"lv","REP","true","true",35.2
0.2,1.1,2,2765,"lv","DEM","true","true",39.6
0.2,1.1,2,2765,"lv","REP","true","true",34.2
0.2,1.1,2,2765,"lv","IND","true","true",3.5
0.1,1.9,4,1651,"a","DEM","true","true",33
0.1,1.9,4,1651,"a","REP","true","true",41
0.1,1.9,4,1240,"rv","DEM","true","true",38
0.1,1.9,4,1240,"rv","REP","true","true",43
0.1,1.9,4,1651,"a","DEM","true","true",32
0.1,1.9,4,1651,"a","REP","true","true",31
0.1,1.9,4,1240,"rv","DEM","true","true",37
0.1,1.9,4,1240,"rv","REP","true","true",34
-0.1,1.5,4,2327,"rv","DEM","true","true",45
-0.1,1.5,4,2327,"rv","REP","true","true",44
-0.1,1.5,4,1952,"rv","DEM","true","true",41
-0.1,1.5,4,1952,"rv","REP","true","true",47
-1.1,3,4,1113,"rv","DEM","true","true",47
-1.1,3,4,1113,"rv","REP","true","true",41
-1.1,3,4,1116,"rv","DEM","true","true",45
-1.1,3,4,1116,"rv","REP","true","true",40
0,1.5,4,800,"rv","DEM","true","true",44
0,1.5,4,800,"rv","REP","true","true",45
-0.3,1.9,2,5000,"rv","DEM","true","true",44
-0.3,1.9,2,5000,"rv","REP","true","true",41
-0.3,1.9,2,5000,"rv","DEM","true","true",43
-0.3,1.9,2,5000,"rv","REP","true","true",37
-0.1,2.4,11,723,"rv","DEM","true","true",42
-0.1,2.4,11,723,"rv","REP","true","true",40
-0.3,1.9,2,4000,"rv","DEM","true","true",43
-0.3,1.9,2,4000,"rv","REP","true","true",41
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",41
-1.1,2.9,1,1000,"rv","DEM","true","true",43.7
-1.1,2.9,1,1000,"rv","REP","true","true",44.4
-1.1,2.9,1,1000,"rv","DEM","true","true",40.9
-1.1,2.9,1,1000,"rv","REP","true","true",42
-1.1,2.9,1,1000,"rv","IND","true","true",4.6
-1.1,2.9,1,1000,"rv","DEM","true","true",39.4
-1.1,2.9,1,1000,"rv","REP","true","true",42.1
-1.1,2.9,1,1000,"rv","IND","true","true",8.3
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",40
0.2,1.6,5,741,"lv","DEM","true","true",39
0.2,1.6,5,741,"lv","REP","true","true",51
0.2,1.6,5,741,"lv","DEM","true","true",36
0.2,1.6,5,741,"lv","REP","true","true",50
-0.3,1.9,2,4000,"rv","DEM","true","true",45
-0.3,1.9,2,4000,"rv","REP","true","true",40
-0.8,2.7,3,803,"rv","DEM","true","true",47
-0.8,2.7,3,803,"rv","REP","true","true",34
-0.2,1.6,6,2018,"lv","DEM","true","true",44
-0.2,1.6,6,2018,"lv","REP","true","true",45
-0.2,1.6,6,2018,"lv","DEM","true","true",43
-0.2,1.6,6,2018,"lv","REP","true","true",40
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",40
-1.1,3,3,1500,"a","DEM","true","true",38
-1.1,3,3,1500,"a","REP","true","true",39
-1.1,3,3,1321,"rv","DEM","true","true",43
-1.1,3,3,1321,"rv","REP","true","true",42
-0.4,2.6,9,702,"a","DEM","true","true",51
-0.4,2.6,9,702,"a","REP","true","true",42
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",41
-0.9,2.9,3,1100,"rv","DEM","true","false",47
-0.9,2.9,3,1100,"rv","REP","true","false",46
-1.1,2.8,3,1002,"rv","DEM","true","false",44
-1.1,2.8,3,1002,"rv","REP","true","false",41
-1.1,2.8,3,1002,"rv","DEM","true","false",44
-1.1,2.8,3,1002,"rv","REP","true","false",39
-1.1,2.8,3,1002,"rv","DEM","true","false",42
-1.1,2.8,3,1002,"rv","REP","true","false",36
-1.1,2.8,3,1002,"rv","DEM","true","false",42
-1.1,2.8,3,1002,"rv","REP","true","false",36
-1.1,2.8,3,1002,"rv","DEM","true","false",42
-1.1,2.8,3,1002,"rv","REP","true","false",38
-0.5,2.8,4,1632,"rv","DEM","true","true",47
-0.5,2.8,4,1632,"rv","REP","true","true",46
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",41
-0.3,1.9,2,6000,"rv","DEM","true","true",43
-0.3,1.9,2,6000,"rv","REP","true","true",37
-0.3,1.9,2,4000,"rv","DEM","true","true",44
-0.3,1.9,2,4000,"rv","REP","true","true",42
